singer,singer_number,lyrics_words
 Aerosmith, 2,  Cause I'd miss you baby and I don't wanna miss a thing  
 Aerosmith, 2,  Cause even when I dream of you the sweetest dream would never do  
 Aerosmith, 2,  I'd still miss you baby and I don't want to miss a thing I don't wanna miss one smile I don't wanna miss one kiss  
 Aerosmith, 2,  I just wanna be with you right here with you just like this  
 Aerosmith, 2,  I just want to hold you close feel your heart so close to mine  
 Aerosmith, 2,  And just stay here in this moment for all the rest of time Don't wanna close my eyes don't wanna fall asleep  
 Aerosmith, 2,  Cause I'd miss you baby and I don't wanna miss a thing  
 Aerosmith, 2,  Cause even when I dream of you the sweetest dream would never do  
 Aerosmith, 2,  I'd still miss you baby and I don't want to miss a thing I don't wanna close my eyes I don't wanna fall asleep  
 Aerosmith, 2,  Cause I'd miss you baby and I don't wanna miss a thing  
 Aerosmith, 2,  Cause even when I dream of you the sweetest dream would never do  
 Aerosmith, 2,  I'd still miss you baby and I don't want to miss a thing I don't wanna close my eyes I don't wanna fall asleep  
 Aerosmith, 2,  Yeah I don't wanna miss a thing Backstroke lover always hidin  neath the cover  
 Aerosmith, 2,  Till I talked to my daddy he say  
 Aerosmith, 2,  He said You ain t seen noting  
 Aerosmith, 2,  Till you re down on a muffin  
 Aerosmith, 2,  Then you re sure to be a-changin  your ways  I met a cheerleader was a real young bleeder  
 Aerosmith, 2,  All the times I can reminisce  
 Aerosmith, 2,  Ah the best thing lovin  
 Aerosmith, 2,  With her sister and her cousin  
 Aerosmith, 2,  Started with a little kiss like this See-saw swingin with the boys in the school  
 Aerosmith, 2,  With your feet flyin up in the air  
 Aerosmith, 2,  Singin hey diddle-diddle with the kitty in the middle  
 Aerosmith, 2,  You be swingin like you just didn't care So I took a big chance at the high school dance  
 Aerosmith, 2,  With a missy who was ready to play  
 Aerosmith, 2,  Was it me she was foolin  
 Aerosmith, 2,  Cause she knew what she was doin  
 Aerosmith, 2,  Taught me how to walk this way  
 Aerosmith, 2,  She told me to  Walk this way talk this way  
 Aerosmith, 2,  Walk this way talk this way  
 Aerosmith, 2,  Walk this way talk this way  
 Aerosmith, 2,  Walk this way talk this way  
 Aerosmith, 2,  Ah just give me a kiss  
 Aerosmith, 2,  Gimme some gimme some gimme some yeah School girl sadie with the classy kinda sassy  
 Aerosmith, 2,  Little skirt climbing way up her knees  
 Aerosmith, 2,  There was three young ladies in the school gym locker  
 Aerosmith, 2,  When I noticed they was lookin at me I was a high school loser  
 Aerosmith, 2,  Never made it with a lady  
 Aerosmith, 2,  Till the boys told me something I missed  
 Aerosmith, 2,  Then my next door neighbour  
 Aerosmith, 2,  With a daughter had a favour  
 Aerosmith, 2,  Took me just a little kiss like this See-saw swingin with the boys in the school  
 Aerosmith, 2,  With your feet flyin up in the air  
 Aerosmith, 2,  Singin hey diddle-diddle with the kitty in the middle  
 Aerosmith, 2,  You be swingin like you just didn't care So I took a big chance at the high school dance  
 Aerosmith, 2,  With a missy who was ready to play  
 Aerosmith, 2,  Was it me she was foolin  
 Aerosmith, 2,  Cause she knew what she was doin  
 Aerosmith, 2,  Told me how to walk this way  
 Aerosmith, 2,  She told me to  Walk this way talk this way  
 Aerosmith, 2,  Walk this way talk this way  
 Aerosmith, 2,  Walk this way talk this way  
 Aerosmith, 2,  Walk this way talk this way  
 Aerosmith, 2,  Just give me a kiss All my bags are packed I'm ready to go  
 Aerosmith, 2,  I'm standin here outside your door  
 Aerosmith, 2,  I hate to wake you up to say goodbye  
 Aerosmith, 2,  But the dawn is breakin it's early morn  
 Aerosmith, 2,  The taxi's waiting he's blown his horn  
 Aerosmith, 2,  Already I'm so lonesome I could die So kiss me and smile for me  
 Aerosmith, 2,  Tell me that you'll wait for me  
 Aerosmith, 2,  Hold me like you'll never let me go  
 Aerosmith, 2,  Cause I'm leaving on a jet plane  
 Aerosmith, 2,  Don't know when I'll be back again  
 Aerosmith, 2,  Oh babe I hate to go There's so many times I've let you down  
 Aerosmith, 2,  So many times I've played around  
 Aerosmith, 2,  I tell you now they don't mean a thing  
 Aerosmith, 2,  Every place I go I'll think of you  
 Aerosmith, 2,  Every song I sing I'll sing for you  
 Aerosmith, 2,  When I come back I'll bring your wedding ring So kiss me and smile for me  
 Aerosmith, 2,  Tell me that you'll wait for me  
 Aerosmith, 2,  Hold me like you'll never let me go  
 Aerosmith, 2,  Cause I'm leaving on a jet plane  
 Aerosmith, 2,  Don't know when I'll be back again  
 Aerosmith, 2,  Oh babe I hate to go Now the time has come to leave you  
 Aerosmith, 2,  One more time let me kiss you  
 Aerosmith, 2,  Then close your eyes I'll be on my way  
 Aerosmith, 2,  And dream about the days to come  
 Aerosmith, 2,  When I won't have to leave alone  
 Aerosmith, 2,  About the times I won't have to say Oh kiss me and smile for me  
 Aerosmith, 2,  Tell me that you'll wait for me  
 Aerosmith, 2,  Hold me like you'll never let me go  
 Aerosmith, 2,  Cause I'm leaving on a jet plane  
 Aerosmith, 2,  Don't know when I'll be back again  
 Aerosmith, 2,  Oh babe I hate to go  
 Aerosmith, 2,  But I'm leaving on a jet plane  
 Aerosmith, 2,  Don't know when I'll be back again  
 Aerosmith, 2,  Oh babe I hate to go I could stay awake just to hear you breathing  
 Aerosmith, 2,  Watch you smile while you are sleeping  
 Aerosmith, 2,  While you're far away and dreaming  
 Aerosmith, 2,  I could spend my life in this sweet surrender  
 Aerosmith, 2,  I could stay lost in this moment forever  
 Aerosmith, 2,  Where every moment spent with you is a moment I treasure Don't wanna close my eyes I don't wanna fall asleep  
 Aerosmith, 2,  Cause I'd miss you baby and I don't wanna miss a thing  
 Aerosmith, 2,  Cause even when I dream of you the sweetest dream would never do  
 Aerosmith, 2,  I'd still miss you baby and I don't want to miss a thing Lying close to you feeling your heart beating  
 Aerosmith, 2,  And I'm wondering what you're dreaming  
 Aerosmith, 2,  Wondering if it's me you're seeing  
 Aerosmith, 2,  Then I kiss your eyes and thank God we're together  
 Aerosmith, 2,  I just wanna stay with you in this moment forever forever and ever I don't wanna close my eyes I don't wanna fall asleep  
 Aerosmith, 2,  Cause I'd miss you baby and I don't wanna miss a thing  
 Aerosmith, 2,  Cause even when I dream of you the sweetest dream would never do  
 Aerosmith, 2,  I'd still miss you baby and I don't want to miss a thing I don't wanna miss one smile I don't wanna miss one kiss  
 Aerosmith, 2,  I just wanna be with you right here with you just like this  
 Aerosmith, 2,  I just want to hold you close feel your heart so close to mine  
 Aerosmith, 2,  And just stay here in this moment for all the rest of time Don't wanna close my eyes don't wanna fall asleep  
 Aerosmith, 2,  Cause I'd miss you baby and I don't wanna miss a thing  
 Aerosmith, 2,  Cause even when I dream of you the sweetest dream would never do  
 Aerosmith, 2,  I'd still miss you baby and I don't want to miss a thing I don't wanna close my eyes I don't wanna fall asleep  
 Aerosmith, 2,  Cause I'd miss you baby and I don't wanna miss a thing  
 Aerosmith, 2,  Cause even when I dream of you the sweetest dream would never do  
 Aerosmith, 2,  I'd still miss you baby and I don't want to miss a thing I don't wanna close my eyes I don't wanna fall asleep  
 Aerosmith, 2,  Yeah I don't wanna miss a thing I could stay awake just to hear you breathing  
 Aerosmith, 2,  Watch you smile while you are sleeping  
 Aerosmith, 2,  Far away and dreaming I could spend my life in this sweet surrender  
 Aerosmith, 2,  I could stay lost in this moment forever  
 Aerosmith, 2,  Well every moment spent with you  
 Aerosmith, 2,  Is a moment I treasure I don't wanna close my eyes  
 Aerosmith, 2,  I don't wanna fall asleep  
 Aerosmith, 2,  Cause I'd miss you babe  
 Aerosmith, 2,  And I don't wanna miss a thing Cause even when I dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  I'd still miss you babe  
 Aerosmith, 2,  And I don't wanna miss a thing Lying close to you  
 Aerosmith, 2,  Feeling your heart beating  
 Aerosmith, 2,  And I'm wondering what you're dreaming  
 Aerosmith, 2,  Wondering if it's me you're seeing Then I kiss your eyes and thank God we're together  
 Aerosmith, 2,  And I just wanna stay with you  
 Aerosmith, 2,  In this moment forever forever and ever I don't wanna close my eyes  
 Aerosmith, 2,  I don't wanna fall asleep  
 Aerosmith, 2,  Cause I'd miss you babe  
 Aerosmith, 2,  And I don't wanna miss a thing Cause even when I dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  I'd still miss you babe  
 Aerosmith, 2,  And I don't wanna miss a thing I don't wanna miss one smile  
 Aerosmith, 2,  I don't wanna miss one kiss  
 Aerosmith, 2,  Well I just wanna be with you  
 Aerosmith, 2,  Right here with you just like this I just wanna hold you close  
 Aerosmith, 2,  Feel your heart so close to mine  
 Aerosmith, 2,  And stay here in this moment  
 Aerosmith, 2,  For all the rest of time Don't wanna close my eyes  
 Aerosmith, 2,  Don't wanna fall asleep  
 Aerosmith, 2,  Cause I'd miss you babe  
 Aerosmith, 2,  And I don't wanna miss a thing Cause even when I dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  Cause I'd still miss you babe  
 Aerosmith, 2,  And I don't wanna miss a thing I don't wanna close my eyes  
 Aerosmith, 2,  I don't wanna fall asleep  
 Aerosmith, 2,  Cause I'd miss you babe  
 Aerosmith, 2,  And I don't wanna miss a thing Cause even when I dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  I'd still miss you babe  
 Aerosmith, 2,  And I don't wanna miss a thing Don't wanna close my eyes  
 Aerosmith, 2,  Don't wanna fall asleep yeah  
 Aerosmith, 2,  I don't wanna miss a thing Backstroke lover always hidin  neath the cover  
 Aerosmith, 2,  Till I talked to my daddy he say  
 Aerosmith, 2,  He said You ain t seen noting  
 Aerosmith, 2,  Till you re down on a muffin  
 Aerosmith, 2,  Then you re sure to be a-changin  your ways  I met a cheerleader was a real young bleeder  
 Aerosmith, 2,  All the times I can reminisce  
 Aerosmith, 2,  Ah the best thing lovin  
 Aerosmith, 2,  With her sister and her cousin  
 Aerosmith, 2,  Started with a little kiss like this See-saw swingin with the boys in the school  
 Aerosmith, 2,  With your feet flyin up in the air  
 Aerosmith, 2,  Singin hey diddle-diddle with the kitty in the middle  
 Aerosmith, 2,  You be swingin like you just didn't care So I took a big chance at the high school dance  
 Aerosmith, 2,  With a missy who was ready to play  
 Aerosmith, 2,  Was it me she was foolin  
 Aerosmith, 2,  Cause she knew what she was doin  
 Aerosmith, 2,  Taught me how to walk this way  
 Aerosmith, 2,  She told me to  Walk this way talk this way  
 Aerosmith, 2,  Walk this way talk this way  
 Aerosmith, 2,  Walk this way talk this way  
 Aerosmith, 2,  Walk this way talk this way  
 Aerosmith, 2,  Ah just give me a kiss  
 Aerosmith, 2,  Gimme some gimme some gimme some yeah School girl sadie with the classy kinda sassy  
 Aerosmith, 2,  Little skirt climbing way up her knees  
 Aerosmith, 2,  There was three young ladies in the school gym locker  
 Aerosmith, 2,  When I noticed they was lookin at me I was a high school loser  
 Aerosmith, 2,  Never made it with a lady  
 Aerosmith, 2,  Till the boys told me something I missed  
 Aerosmith, 2,  Then my next door neighbour  
 Aerosmith, 2,  With a daughter had a favour  
 Aerosmith, 2,  Took me just a little kiss like this See-saw swingin with the boys in the school  
 Aerosmith, 2,  With your feet flyin up in the air  
 Aerosmith, 2,  Singin hey diddle-diddle with the kitty in the middle  
 Aerosmith, 2,  You be swingin like you just didn't care So I took a big chance at the high school dance  
 Aerosmith, 2,  With a missy who was ready to play  
 Aerosmith, 2,  Was it me she was foolin  
 Aerosmith, 2,  Cause she knew what she was doin  
 Aerosmith, 2,  Told me how to walk this way  
 Aerosmith, 2,  She told me to  Walk this way talk this way  
 Aerosmith, 2,  Walk this way talk this way  
 Aerosmith, 2,  Walk this way talk this way  
 Aerosmith, 2,  Walk this way talk this way  
 Aerosmith, 2,  Just give me a kiss Days are short and I ain't down  
 Aerosmith, 2,  The sun is on the hill  
 Aerosmith, 2,  Looking in my suitcase for a friend The door was opened wide  
 Aerosmith, 2,  You know I lost a little pride  
 Aerosmith, 2,  And inside it was just another man Every day another man reaches out his hand  
 Aerosmith, 2,  Every moment there's a shifting in the sand  
 Aerosmith, 2,  Every whisper in the wind brings a good man back again  
 Aerosmith, 2,  Settle me down in my dreams tonight  
 Aerosmith, 2,  Tomorrow's another day to blow my blues away Lots of folks will tell you that  
 Aerosmith, 2,  A man can go through life  
 Aerosmith, 2,  Taking what he wants along the way But until all men are freed  
 Aerosmith, 2,  Each one gets but what he needs  
 Aerosmith, 2,  The experience of living every day Every day another man reaches out his hand  
 Aerosmith, 2,  Every moment there's a shifting in the sand  
 Aerosmith, 2,  Every whisper in the wind brings a good man back again  
 Aerosmith, 2,  Settle me down in my dreams tonight  
 Aerosmith, 2,  Tomorrow's another day to blow my blues away I woke up this morning  
 Aerosmith, 2,  I awoke upon my knees  
 Aerosmith, 2,  Crying ooh wee I don't know where I am I feel just like a clown  
 Aerosmith, 2,  Every time I move around  
 Aerosmith, 2,  Because after all I'm just another man I could stay awake just to hear you breathing  
 Aerosmith, 2,  Watch you smile while you are sleeping  
 Aerosmith, 2,  Far away and dreaming I could spend my life in this sweet surrender  
 Aerosmith, 2,  I could stay lost in this moment forever  
 Aerosmith, 2,  Well every moment spent with you  
 Aerosmith, 2,  Is a moment i treasure I don't wanna close my eyes  
 Aerosmith, 2,  I don't wanna fall asleep  
 Aerosmith, 2,  cause i'd miss you babe  
 Aerosmith, 2,  And i don't wanna miss a thing cause even when i dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  I'd still miss you babe  
 Aerosmith, 2,  And i don't wanna miss a thing Lying close to you  
 Aerosmith, 2,  Feeling your heart beating  
 Aerosmith, 2,  And i'm wondering what you're dreaming  
 Aerosmith, 2,  Wondering if it's me you're seeing Then i kiss your eyes  
 Aerosmith, 2,  And thank god we're together  
 Aerosmith, 2,  And i just wanna stay with you  
 Aerosmith, 2,  In this moment forever forever and ever I don't wanna close my eyes  
 Aerosmith, 2,  I don't wanna fall asleep  
 Aerosmith, 2,  cause i'd miss you babe  
 Aerosmith, 2,  And i don't wanna miss a thing cause even when i dream of you  
 Aerosmith, 2,  The sweetest dream will never do  
 Aerosmith, 2,  I'd still miss you babe And I don't wanna miss a thing I don't wanna miss one smile  
 Aerosmith, 2,  I don't wanna miss one kiss  
 Aerosmith, 2,  Well i just wanna be with you  
 Aerosmith, 2,  Right here with you just like this I just wanna hold you close  
